tweet_id|class_pos|class_both|tweet_word_list|tweet_cmplt|class_annotated
935320369279488001|"['politics']"|"['politics']"|"['steers', 'debate', 'ethics', 'ai', 'big', 'data', 'kicks', 'industry', 'consult']"|"'.@MAS_sg steers debate on ethics of AI, Big Data; kicks off industry consult https://t.co/ZkJWDNaFJn https://t.co/nhcOnqFuqf'"|"['meaning_in_life']"
935316098819399680|"['social_relations']"|"['social_relations']"|"['goldman', 'calls', 'outcome', 'upcoming', 'opec', 'meeting', 'uncertain']"|'Goldman calls outcome of upcoming OPEC meeting uncertain https://t.co/zFEt9xgkLx https://t.co/gLAuWZPvCt'|"['social_relations']"
935332967282388992|"['not_applicable']"|"['health']"|"['romelu', 'lukaku', 'face', 'punishment', 'kicking', 'gaetan', 'bong', 'weekend', 'fa', 'panel', 'concluded', 'luka']"|"'RT @32Red: Romelu Lukaku will face no punishment for kicking Gaetan Bong at the weekend, after an FA panel concluded that Luka… '"|"['not_applicable']"
935401481922121728|"['health']"|"['health']"|"['university', 'exams', 'nearing', 'coughing', 'day', 'night', 'throat']"|"'My university exams are nearing and I’ve been coughing all day and all night, and my throat is… https://t.co/iQlUCHmV7e'"|"['health']"
935328875168632832|"['health']"|"['health']"|"['think', 'jackson', 'left', 'comfortable', 'hk', 'life', 'trainee', 'everything', 'burning', 'bc', 'fkn']"|'RT @jiaerhk: all I can think about is jackson left his comfortable hk life to be a trainee and EVERYTHING IS BURNING BC ITS FKN… '|"['not_applicable']"
935395295608762368|"['meaning_in_life']"|"['health']"|"['gotta', 'learn', 'stand', 'people', 'take', 'advantage', 'even', 'little', 'glimpse', 'weakness']"|"'RT @im_kaayy: You gotta learn to stand up for yourself, because people out here take advantage of even a little glimpse of weakness.'"|"['meaning_in_life']"
935481820077989888|"['not_applicable']"|"['not_applicable']"|"['video', 'superwoman', 'lilly', 'singh', 'padmavati', 'row']"|'RT @TeamDeepika_SG: [VIDEO] Superwoman (Lilly Singh) on the Padmavati Row. https://t.co/htUAamutqX'|"['not_applicable']"
935372699307622400|"['not_applicable']"|"['not_applicable']"|"['oh', 'oh', 'ellen', 'degeneres', 'show', 'bts', 'airing', 'live']"|'RT @Bulletproof_SG: Oh oh! The Ellen DeGeneres Show with BTS airing live now!  #방탄소년단 @BTS_twt https://t.co/KmClVWfbls'|"['not_applicable']"
935390958706757632|"['health']"|"['health']"|"['bought', 'nia', 'cheap', 'hor']"|'@Luv_Opera We bought it for 98euro nia! Cheap hor!'|"['not_applicable']"
935443410193752065|"['meaning_in_life']"|"['health']"|"['child', 'complaining', 'meal', 'hot', 'restaurant', 'apparently', 'unacceptable', 'say', 'worr']"|"'RT @bubzbeauty: When your child is complaining his meal is too hot in a restaurant, apparently it\'s unacceptable to say ""Don\'t worr… '"|"['not_applicable']"
935442232135393280|"['not_applicable']"|"['not_applicable']"|"['ch', 'behind', 'scenes', 'infinite', 'download', 'link']"|'RT @StayWithYouL: [ch+] Behind The Scenes with INFINITE ❤️  Download link: https://t.co/RoLecm59Gz  🙉🙈🙊'|"['not_applicable']"
935475540798201857|"['not_applicable']"|"['health']"|"['things', 'pretty', 'desperate', 'moment', 'still', 'looking', 'work', 'anybody', 'knows', 'anywhere', 'looking']"|RT @dashiellsilva: Things are pretty desperate at the moment and I'm still looking for work. If anybody knows of anywhere looking for… |"['achievement']"
935382185950945280|"['not_applicable']"|"['not_applicable']"|"['miss', 'pictures', 'talks', 'media', 'coming', 'back', 'home']"|'RT @filmfare: Don’t miss these pictures of #MissWorld2017 #ManushiChillar as she talks to the media after coming back home.  https://t.co/v…'|"['not_applicable']"
935336887316758528|"['not_applicable']"|"['health']"|"['person', 'wants', 'part', 'life', 'make', 'obvious', 'effort', 'think', 'twice', 'reservin']"|"'RT @azruldasilva: If a person wants to be a part of your life, they will make an obvious effort to do so. Think twice before reservin… '"|"['social_relations']"
935351187762692097|"['health']"|"['health']"|"['sometimes', 'nice', 'suddenly', 'start', 'think', 'without', 'even', 'thought']"|'RT @caram3l_cooki3: Sometimes I’m just too nice to you and then i suddenly start to think about what you did without even having a thought…'|"['social_relations']"
935469666796838912|"['not_applicable']"|"['achievement']"|"['remember', 'afghan', 'robotics', 'team', 'initially', 'denied', 'entry', 'us', 'biggest', 'robo']"|RT @MuhammadLila: Remember the Afghan Girl's robotics team that was initially denied entry to the US?  They just won the biggest robo… |"['achievement']"
935376420766810112|"['not_applicable']"|"['health']"|"['set', 'timer', 'shower', 'hahahaha', 'like', 'kanchiong', 'spider', 'mandi', 'fast', 'game']"|'so I set timer (4mins) for them to shower HAHAHAHA ALL LIKE KANCHIONG SPIDER MANDI FAST GAME 👍🏼'|"['not_applicable']"
935364566325719040|"['not_applicable']"|"['not_applicable']"|"['chanday', 'party', 'chanyeol', 'preference', 'bingo', 'game', 'piano', 'vs', 'guitar', 'rock', 'vs', 'hiphop', 'pizza', 'vs', 'chicken']"|"'RT @qtpiebyunbaek: 2017 CHANDAY PARTY- CHANYEOL &amp; EXO-L PREFERENCE BINGO GAME  ""Piano vs Guitar"", ""Rock vs Hiphop"", ""Pizza vs Chicken""… '"|"['not_applicable']"
935474919369875456|"['not_applicable']"|"['health']"|"['redha', 'start', 'allah', 'take', 'something', 'us', 'love', 'learn', 'accept', 'even', 'though', 'hurt', 'al']"|'RT @wafilahh: Redha start when Allah take something from us that we love the most and learn to accept it even though its hurt. Al… '|"['not_applicable']"
935313547592159233|"['not_applicable']"|"['health']"|"['look', 'inward', 'towards', 'improvement', 'instead', 'outward', 'scapegoat', 'chill', 'vibes', 'tonight', 'lets', 'talk', 'real']"|"'RT @theonlybrk: Look inward towards improvement instead of outward for a scapegoat 🐐  Chill vibes tonight, lets talk about the real… '"|"['not_applicable']"
935397739856351232|"['health']"|"['health']"|"['one', 'may', 'practised', 'optimistic', 'situation', 'faced', 'one', 'knows', 'much']"|'One may have practised being optimistic in any situation faced. But no one knows how much… https://t.co/yIMbJcb3tE'|"['meaning_in_life']"
935439510396997632|"['not_applicable']"|"['health']"|"['ellen', 'really', 'sent', 'everyone', 'home', 'copy', 'love', 'means', 'literally', 'bought', 'physical', 'copy', 'f']"|'RT @jhopesgalaxy: Ellen really sent everyone home with a copy of Love Yourself Her. That means she literally bought a physical copy f… '|"['not_applicable']"
935372613819383809|"['not_applicable']"|"['health']"|"['anyone', 'snitches', 'ppl', 'questions', 'asked', 'paypal', 'u', 'want', 'fuckin', 'justice', 'nancy']"|"'RT @elijahdaniel: $1k to anyone who snitches on these ppl, no questions asked, i’ll paypal u. i want fuckin justice for nancy. https://t.co…'"|"['not_applicable']"
935414209424146432|"['not_applicable']"|"['social_relations']"|"['proud', 'moment', 'person', 'follow', 'tweets', 'city', 'yes', 'occasionally', 'delay']"|'@haslindatv That proud moment when the person you follow tweets about your city !! Yes occasionally there are delay… https://t.co/4KHZoyPT1M'|"['not_applicable']"
935448717905350656|"['environment']"|"['not_applicable']"|"['wildlife', 'experience', 'bucket', 'list', 'travellers']"|'RT @travel2next: The #Bohol and Wildlife Experience! A Bucket List for Travellers https://t.co/9ObFA3Tety #philippines https://t.co/L1fWR28…'|"['not_applicable']"
935330062345183232|"['health']"|"['health']"|"['im', 'tiredddddd', 'sleep', 'hourssss']"|'RT @ThatsSarcasm: IM SO TIREDDDDDD CAN I SLEEP FOR 12 HOURSSSS'|"['not_applicable']"
935367967830958080|"['not_applicable']"|"['social_relations']"|"['either', 'ny', 'ya', 'germany', 'per', 'knew', 'listen', 'accent', 'burger']"|@MarrySubhi @hassamt1 She is either in NY ya Germany as per what I knew. Didn't you listen to accent? She is so burger|"['not_applicable']"
935419450282541056|"['social_relations']"|"['social_relations']"|"['hard', 'find', 'flush', 'japan', 'toilets', 'lmao']"|'so hard to find the flush in japan toilets lmao'|"['not_applicable']"
935433203065667584|"['not_applicable']"|"['not_applicable']"|"['way', 'back', 'got', 'donation', 'charity', 'pitching', 'trump', 'th']"|"RT @Fahrenthold: Way back in 2015, @Project_Veritas got a $10K. donation from @realDonaldTrump's charity, after pitching Trump on th… "|"['politics']"
935430018867412992|"['meaning_in_life']"|"['health']"|"['dogs', 'always', 'follow', 'owners', 'around']"|'RT @Sublimehazard: Dogs always follow their owners around. https://t.co/KVVHbNS2yy'|"['not_applicable']"
935325699837255682|"['not_applicable']"|"['not_applicable']"|"['bts', 'ellen', 'show', 'insta', 'story']"|'RT @Bulletproof_SG: BTS on The Ellen Show insta story  #방탄소년단 @BTS_twt https://t.co/KRmDbp8Rh3|"['not_applicable']"
935460035378872320|"['not_applicable']"|"['health']"|"['burgers', 'thing', 'get', 'coffee', 'shop', 'jurong', 'west']"|"'RT @MothershipSG: Cheese-flooded burgers are now a thing, &amp; you can get them at this coffee shop in Jurong West:… '"|"['not_applicable']"
935433265183199232|"['health']"|"['health']"|"['makeup', 'somebody', 'give', 'fucking', 'award']"|'RT @aerincreer: This is makeup? Somebody give you a fucking award. https://t.co/I5vJmXGpV3|"['not_applicable']"
935375971703717888|"['not_applicable']"|"['not_applicable']"|"['exclusive', 'bts', 'takes', 'stage', 'dna', 'ellen', 'show']"|'RT @Bulletproof_SG: EXCLUSIVE! BTS Takes the Stage with ‘DNA’ in The Ellen Show  #방탄소년단 @BTS_twt  https://t.co/txCCIdUPLY'|"['not_applicable']"
935364707858268160|"['not_applicable']"|"['not_applicable']"|"['guy', 'tweets', 'disagrees', 'dm', 'elaborate', 'disagreement']"|'RT @guacamomole: when a guy tweets that he disagrees with you  and then dm’s you to elaborate on his disagreement https://t.co/tJSudrZI6W'|"['not_applicable']"
935366919812714496|"['not_applicable']"|"['health']"|"['answer', 'start', 'business', 'without', 'professional', 'skills']"|'My answer to How can I start a business without any professional skills? https://t.co/iEI5ymeVyh'|"['not_applicable']"
935385348275703809|"['meaning_in_life']"|"['health']"|"['know', 'gwyneth', 'told', 'brad', 'harvey', 'weinstein', 'brad', 'refused', 'ever', 'work']"|"'RT @vaIentinobaby: did y’all know gwyneth told brad about what harvey weinstein did to her, and brad refused to ever work with him and… '"|"['not_applicable']"
935475260383666176|"['safety_security']"|"['social_relations']"|"['yeah', 'animal', 'crossing', 'fun', 'tried', 'crossing', 'mind']"|"'RT @memeprovider: Yeah animal crossing is fun, but have you tried crossing my mind   ╭┈┈┈┈╯\u2003\u2003\u2003╰┈┈┈╮  \u2003╰┳┳╯\u2003\u2003\u2003\u2003╰┳┳╯  \u2003\u2003💧\u2003\u2003\u2003\u2003\u2003\u2003\u2003💧   \u2003\u2003💧… '"|"['not_applicable']"
935363749439066113|"['not_applicable']"|"['not_applicable']"|"['date', 'planned', 'instead', 'wanna', 'ask', 'girl', 'date', 'plans']"|'RT @Tristenn_Dennis: THIS IS HOW A DATE SHOULD BE PLANNED OUT instead of : “what do you wanna do?”. Ask your girl on a date with plans a… '|"['not_applicable']"
935440819447844865|"['not_applicable']"|"['not_applicable']"|"['added', 'video', 'playlist', 'khine', 'lin', 'keeley', 'hong', 'kong', 'yangon', 'wedding']"|'I added a video to a @YouTube playlist https://t.co/f3ygABa3iM Khine Lin &amp; Keeley - The Hong Kong + Yangon Wedding'|"['not_applicable']"
935392905077731329|"['not_applicable']"|"['not_applicable']"|"['vetements', 'vs', 'adidas', 'handphone', 'vs', 'laptop', 'overwatch', 'vs', 'battleground', 'black', 'hair', 'vs', 'dyed', 'ha']"|"'RT @qtpiebyunbaek: AND HERE\'S MORE!! ""Vetements vs Adidas"", ""Handphone vs Laptop"", ""Overwatch vs Battleground"", ""Black hair vs dyed ha… '"|"['not_applicable']"
935465592231825408|"['not_applicable']"|"['not_applicable']"|"['ok', 'go', 'obsession', 'official', 'video', 'via']"|'OK Go - Obsession - Official Video https://t.co/NnOnNF3dMK via @YouTube'|"['not_applicable']"
935391536086269952|"['health']"|"['health']"|"['skin', 'clears', 'lose', 'pounds', 'shave', 'legs', 'learn', 'properly', 'eyeshadow', 'get', 'whole', 'new', 'war']"|"'RT @champagnefeeI: once my skin clears up, i lose 10 pounds, shave my legs, learn how to properly do my eyeshadow, get a whole new war… '"|"['not_applicable']"
935477599471587328|"['not_applicable']"|"['not_applicable']"|"['candid', 'candy', 'dont', 'forget', 'tune', 'watch', 'continuation']"|'Candid or candy ! Dont forget to tune in to watch the continuation.... #Repost @mediacorp_suria… https://t.co/pnkVGGitSq'|"['not_applicable']"
935365603904200705|"['not_applicable']"|"['not_applicable']"|"['chaeyoung', 'really', 'like', 'idea', 'skinship', 'nojambro', 'cutieee']"|'RT @whinechaeng: Chaeyoung really like the idea of having a skinship with her NoJamBro ... so cutieee https://t.co/QkwH8vEio8|"['not_applicable']"
935466543508463617|"['health']"|"['social_relations']"|"['never', 'seen', 'results', 'gender', 'fear']"|'Have never seen such results for gender and fear https://t.co/kkn2ijSzhh'|"['not_applicable']"
935443675278204928|"['safety_security']"|"['safety_security']"|"['jester', 'popeye', 'wee', 'fabian', 'soh', 'lawrence', 'lee']"|'Jester Popeye Wee Fabian Soh Lawrence Lee https://t.co/lqMFbsSYFQ'|"['not_applicable']"
935434338023247872|"['social_relations']"|"['social_relations']"|"['japan', 'tomorrow', 'vote', 'best', 'asian', 'style', 'japan', 'name']"|RT @MnetMAMA: [#2017MAMA in Japan] It’s tomorrow! Vote for &lt;Best Asian Style in Japan&gt; with the artist's name and #MAMARedCarpet\xa0… |"['not_applicable']"
935419069443883015|"['meaning_in_life']"|"['health']"|"['point', 'professor', 'college', 'figured', 'digambar', 'jain', 'way', 'showed', 'naked', 'exam']"|'RT @YearOfRat: She has a point. A professor in college figured out I was Digambar Jain by the way I showed up naked for an exam in… '|"['not_applicable']"
935442734424383488|"['meaning_in_life']"|"['meaning_in_life']"|"['dumbass', 'thought', 'announcing', 'break', 'boyfriend', 'named', 'like']"|'RT @alfaradhy: My dumbass thought you’re announcing the break up with your boyfriend named al-azhar why am I like this \U0001f926🏻\u200d♂️ https://t.co/O…'|"['not_applicable']"
935335167853338624|"['not_applicable']"|"['health']"|"['want', 'bring', 'back', 'beautiful', 'melody', 'jungkook', 'jimins', 'talk', 'anymore', 'pt', 'onto']"|RT @jeon970: i just want to bring back the beautiful melody of jungkook and jimins we don't talk anymore pt. 2 onto everyone's t… |"['not_applicable']"
935414971441201152|"['not_applicable']"|"['health']"|"['sweet', 'lies', 'chanyeol', 'said', 'kind', 'guy', 'thought', 'bad', 'guy', 'wrote']"|"'RT @qtpiebyunbaek: As for Sweet Lies, Chanyeol said he is kind guy so thought about what he would do if he was a bad guy, and he wrote… '"|"['not_applicable']"
935323733140504581|"['not_applicable']"|"['not_applicable']"|"['bts', 'ellen', 'show', 'insta', 'story']"|'RT @Bulletproof_SG: BTS on The Ellen Show insta story  #방탄소년단 @BTS_twt https://t.co/KRmDbp8Rh3|"['not_applicable']"
935453600548917249|"['not_applicable']"|"['not_applicable']"|"['vixx', 'hyuk', 'instagram', 'update']"|'RT @janelley__: 11/28 Vixx Hyuk Instagram Update https://t.co/5NK82nHMVi'|"['not_applicable']"
935446059135807488|"['not_applicable']"|"['not_applicable']"|"['thought', 'onion', 'article', 'first']"|'I thought with was a the onion article at first https://t.co/lrA3IpqtRl'|"['not_applicable']"
935324035071840256|"['meaning_in_life']"|"['health']"|"['yall', 'understand', 'dumb', 'felt', 'remembered', 'ellen', 'show', 'america']"|'RT @jiaersoo: yall don’t understand how dumb I felt after I remembered Ellen is a show in America... https://t.co/chLFS3pWy6|"['not_applicable']"
935437630761852928|"['not_applicable']"|"['not_applicable']"|"['seo', 'ji', 'hye', 'transforms', 'elegant', 'femme', 'fatale', 'black', 'knight', 'stills']"|"'Seo Ji Hye Transforms Into An Elegant Femme Fatale In ""Black Knight"" Stills https://t.co/YCZXrna8xa #seo https://t.co/L7iqUt0Ask'"|"['not_applicable']"
935399733413036034|"['not_applicable']"|"['health']"|"['lovelyz', 'manager', 'must', 'freaking', 'mind', 'lock', 'fan', 'inside', 'toilet', 'matter', 'someone']"|'RT @StayWithYouL: that lovelyz’s manager must be out of his freaking mind to lock the fan inside the toilet (No matter what someone d… '|"['not_applicable']"
935454387618512896|"['not_applicable']"|"['health']"|"['im', 'random', 'cant', 'believe']"|'im so random i cant believe did that 🙈🙉🙊 https://t.co/lRuTa1GwjL'|"['not_applicable']"
935416433046990848|"['not_applicable']"|"['not_applicable']"|"['want', 'someone', 'pics', 'follow', 'timeline', 'wanted', 'see', 'shit', 'follow']"|'RT @spanishcvndy: Why would I want someone’s pics who I don’t follow on my timeline...if I wanted to see their shit I’d follow them m… '|"['not_applicable']"
935343134359175168|"['not_applicable']"|"['not_applicable']"|"['bts', 'ellen', 'show', 'insta', 'story']"|'RT @Bulletproof_SG: BTS on The Ellen Show insta story  #방탄소년단 @BTS_twt https://t.co/KRmDbp8Rh3|"['not_applicable']"
